Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
731,Document error tooltip focus state logic,0.5976387,"Add function support for errors on textarea, startFocused behavior #246 (@kylesuss)",,0
732,Export Link,0.8703959,Export Link  (@domyen),includes className prop on tooltip/TooltipMessage component,1
733,Pass props down to Tooltip components,0.85474056,Pass props down to Tooltip components #147 (@kylesuss),"This commit includes the delition of previus commit modding TooltipMEssage, this also includes an story for theming up the component",1
734,Upgrade to Storybook 7,0.7283441,Upgrade to Storybook 7 #410 (@yannbf @shilman),Port over the Header component used across all sites,1
735,"Fix Input, TextArea label font weight (#33)",0.93684006,"Fix Input, TextArea label font weight #33 (@kylesuss)",,1
736,"Rename fontHref -> fontUrl, document usage",0.6207032,"Remove font import from GlobalStyle, export fontUrl #77 (@kylesuss)",This commit also includes an example of how to mod the component using styled components.,0
737,Remove Tooltip onClick duplication,0.8947879,Remove Tooltip onClick duplication #52 (@kylesuss),,1
738,storybook 5.2.0-alpha.16,0.79150856,storybook 5.2.0-alpha.16  (@michael@lab80.co),Bump storybook to 6.0,1
739,Fixed an issue with specificity clash in the NavItem,0.50110686,Fix Link containsIcon specificity #38 (@kylesuss),,0
740,Merge pull request #158 from storybookjs/update-buttons,0.60914475,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
741,Bump version to: 7.8.3 [skip ci],0.7046269,Bump version to: 0.0.12 #3 (@kylesuss),,1
742,Bump storybook to 6.0,0.80107164,Bump storybook to 6.0 #207 (@shilman),"Pass refs to componenent pickers for button, link",1
743,Bump version to: 5.6.4 [skip ci],0.75111127,Bump version to: 0.0.12 #3 (@kylesuss),"Forward ref for button, link components",1
744,update allTopLevelMenusAreOpen to ignore non-menu items,0.5375849,Change onlyPublishWithReleaseLabel setting  (@kylesuss),,0
745,Merge pull request #88 from storybookjs/fix-highlight-default-styles,0.5776394,fix: icon story accessibility #28 (@jsomsanith),,0
746,Merge pull request #331 from storybookjs/select-focus-color,0.55391777,Improve Select styling and fix Safari bug #331 (@domyen),,0
747,..,0.49397805,#195 (@domyen),,0
748,Merge pull request #204 from storybookjs/forward-ref,0.53882885,feat(WithTooltip): support Storybook 7 root element #394 (@yannbf),Add TSX support to Highlight component,0
749,Add wrapper in Button stories,0.7290243,Change tooltip wrapper element to span to prevent nesting buttons (@ghengeveld),,1
750,Merge branch 'master' into upgrade-path-separators,0.6401509,Merge branch 'master' into add-icons  (@domyen),,0
751,Bump version to: 5.5.3 [skip ci],0.7457621,Bump version to: 0.0.12 #3 (@kylesuss),,1
752,Add AvatarList,0.8631114,Add AvatarList  (@domyen),Simplify release process,1
753,Update Icon stories,0.7269544,fix: icon story accessibility #28 (@jsomsanith),,1
754,Stop propagation on password form button,0.51657057,FormErrorState: make suppressErrorMessages optional with default #351 (@kylesuss),,0
755,Merge pull request #221 from storybookjs/cardinal,0.59015155,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
756,update to storybook 5.3.8,0.79015434,Upgrade storybook to 5.2.0-alpha.5  (@shilman),,1
757,Replace custom colors/typography stories with DocBlocks.,0.8882084,Replace custom colors/typography stories with DocBlocks. #95 (@leerob),,1
758,Add inverse status to cardinal,0.6993145,Add inverse status to cardinal #383 (@winkerVSbecks),,0
759,"Style fixes, ul/ol/li markup",0.5684215,Update form components to support secondary styling #32 (@kylesuss),,0
760,Merge pull request #45 from storybookjs/jsomsanith/fix/progress_dot_a11y,0.61299443,fix: link stories accessibility #34 (@jsomsanith @domyen),,0
761,fix: specified react/no-danger to disable eslint rule.,0.49777463,"Avoid React.FC, improve types and fix lint errors (@ghengeveld)",,0
762,"Fix wrapping, overflow on Highlight component",0.89876163,"Fix wrapping, overflow on Highlight component #90 (@kylesuss)",Styling for emojis in ToC,1
763,Bump version to: 5.4.6 [skip ci],0.7515848,Bump version to: 0.0.12 #3 (@kylesuss),,1
764,Convert Clipboard to TS,0.5730567,Clipboard components #222 (@winkerVSbecks),,0
765,UPGRADE to node,0.56721663,"Upgrade auto, node #151 (@kylesuss)",,0
766,Merge pull request #222 from storybookjs/clipboard,0.5822309,Add callback option for Clipboard component #198 (@kylesuss),,0
767,Add hoverable effect to shared styles,0.86166406,Add hoverable effect to shared styles #223 (@winkerVSbecks),,1
768,fix: playnext icon alignment,0.5990834,"feat: add playback, playnext, and stopalt icons #293 (@darleendenno @domyen)",Setup slot in the CodeSnippets for non-code things (like messages),0
769,Bump version to: 5.1.26 [skip ci],0.7488649,Bump version to: 0.0.12 #3 (@kylesuss),,1
770,style path within styled svg,0.5069427,"Add back global styles for code, pre elements #87 (@kylesuss)",,0
771,Pass containsIcon to LinkStyles,0.72272915,Apply link styles to LinkWrapper #6 (@kylesuss),,1
772,Bump version to: 0.0.23 [skip ci],0.75424975,Bump version to: 0.0.12 #3 (@kylesuss),,1
773,Bump version to: 5.4.5 [skip ci],0.73574996,Bump version to: 0.0.12 #3 (@kylesuss),Add callback option for Clipboard component,1
774,Add support for closeOnClick to WithTooltip,0.8553219,Add support for closeOnClick to WithTooltip #19 (@kylesuss),,1
775,Merge pull request #410 from storybookjs/feta/sb7,0.54587376,feat(WithTooltip): support Storybook 7 root element #394 (@yannbf),,0
776,Add lightningoff icon (#35),0.9057387,Add lightningoff icon #35 (@kylesuss),,1
777,Don't commit package-lock.json,0.7430465,Remove package-lock.json #153 (@shilman),,1
778,Merge branch 'master' into tech/use-action,0.6774244,Merge branch 'master' into add-icons  (@domyen),Make single line codesnippets more handsome,0
779,Update Icon comments for formatting in docs mode,0.9126482,Update Icon comments for formatting in docs mode #30 (@kylesuss),,1
780,update logos and line height for sub-heading small,0.633139,Remove letter spacing from Subheading muted styles #312 (@smithambera),,0
781,Merge pull request #401 from storybookjs/update/colors,0.6080705,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
782,Bump version to: 0.0.21 [skip ci],0.75543046,Bump version to: 0.0.12 #3 (@kylesuss),,1
783,Merge pull request #240 from storybookjs/fix-clipboard-logic,0.56044585,Add callback option for Clipboard component #198 (@kylesuss),,0
784,Merge pull request #148 from storybookjs/upgrade-styled-components,0.58807963,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
785,Fix another regression with color.negative » color.red tweak,0.5820793,Update colors in the design system to match SB 7.0 #401 (@MichaelArestad),Remove unused state value in CodeSnippets,0
786,better typing for LinkProps,0.6664642,fix: Link - LinkWrapper optimisation #44 (@jsomsanith),,0
787,Align the hidden checkbox,0.5648235,Add :checked:focus state on the checkboxes && updated stories  (@domyen),,0
788,Bump version to: 7.15.1 [skip ci],0.70639867,Bump version to: 0.0.12 #3 (@kylesuss),,1
789,Bump version to: 5.4.8 [skip ci],0.7396233,Bump version to: 0.0.12 #3 (@kylesuss),,1
790,Load languages after setting global Prism.,0.89904016,Load languages after setting global Prism. #124 (@ghengeveld),,1
791,Bump version to: 7.6.1 [skip ci],0.69787055,Bump version to: 0.0.12 #3 (@kylesuss),,0
792,NEW ICONS!,0.51156926,New icon  (@domyen),Support JSX in Highlight component,0
793,Merge pull request #228 from storybookjs/change-hierarchy,0.62572676,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
794,Do not dynamically generate styled link component in render,0.8962945,Do not dynamically generate styled link component in render #176 (@kylesuss),,1
795,Merge pull request #90 from storybookjs/fix-highlight-wrapping,0.5483474,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
796,fix: ListItem accessibility,0.78213966,fix: ListItem accessibility #50 (@jsomsanith),,1
797,Merge pull request #24 from storybookjs/fix-tooltip-link-list,0.59684885,fix: Link - LinkWrapper optimisation #44 (@jsomsanith),Add stories and refine styles more based on integration QA,0
798,Only pass appropriate link props to Tooltip ListItem,0.8662758,Only pass appropriate link props to Tooltip ListItem #24 (@kylesuss),,1
799,Upgrade addon-docs to 5.2.0-alpha.27,0.8932868,Upgrade addon-docs to 5.2.0-alpha.27  (@michael@lab80.co),,1
800,ADD tsconfig,0.6030768,Add TSX support to Highlight component #203 (@kylesuss),,0
801,Bump version to: 5.0.2 [skip ci],0.75497866,Bump version to: 0.0.12 #3 (@kylesuss),,1
802,Rename variable,0.4463837,Refactor tooltip ListItem for flexibility in to/href prop names #42 (@kylesuss),Fix shadow box CTA required props,0
803,feat(WithTooltip): support Storybook 7 root element,0.88582903,feat(WithTooltip): support Storybook 7 root element #394 (@yannbf),,1
804,Don't override color of variants when in focus,0.62956464,TooltipNote: Increased the opacity of the background color #307 (@MichaelArestad),,0
805,Remove unnecessary div,0.61251223,Remove non DS components  (@domyen),,0
806,"Fix Input, TextArea label font weight",0.90937644,"Fix Input, TextArea label font weight #33 (@kylesuss)",,1
807,Bump version to: 7.2.3 [skip ci],0.7067487,Bump version to: 0.0.12 #3 (@kylesuss),,1
808,Merge pull request #404 from storybookjs/remove-unused-components,0.61818075,Remove unused components #404 (@domyen),,0
809,Add inverse and noChrome inverse button types,0.87771565,Add inverse and noChrome inverse button types #381 (@winkerVSbecks),Refine ToC and Sidebar styling,1
810,Fixed a few visual bugs,0.6860984,🐛  Bug Fix,,0
811,upgrade to node 16 in circle ci,0.5702746,"Upgrade auto, node #151 (@kylesuss)",,0
812,"Clean up error tracking a bit, allow manually hiding of tooltips",0.59635127,Remove Tooltip onClick duplication #52 (@kylesuss),,0
813,Merge pull request #330 from storybookjs/add-bubble-menu-icons,0.5881891,fix: icon story accessibility #28 (@jsomsanith),,0
814,Merge pull request #249 from storybookjs/org-avatar,0.61138546,feat(WithTooltip): support Storybook 7 root element #394 (@yannbf),,0
815,Add isEmpty Modal variant,0.559776,"Add ""blank"" modal variant #269 (@kylesuss)",,0
816,Bump version to: 0.0.37 [skip ci],0.75839746,Bump version to: 0.0.12 #3 (@kylesuss),,1
817,Bump version to: 0.0.20 [skip ci],0.7410636,Bump version to: 0.0.12 #3 (@kylesuss),,1
818,extend TagLink from TagItem,0.72439575,TagItem and TagList components #212 (@winkerVSbecks),,1
819,Merge pull request #49 from storybookjs/bolden-button-text,0.56722915,Add closeAlt icon from Storybook's UI  (@domyen),,0
820,Merge pull request #223 from storybookjs/hover-effect,0.5920408,Add StoryLinkWrapper for Storybook testing purposes  (@domyen),,0
821,Bump version to: 7.0.0 [skip ci],0.7034819,Bump version to: 0.0.12 #3 (@kylesuss),Add alias for MD in addition to Markdown,1
822,Merge pull request #118 from storybookjs/upgrade-path-separators,0.53426075,Upgrade to 5.3-beta and simplified path separators #118 (@kylesuss),,0
823,Merge pull request #306 from storybookjs/outline-cta,0.5633216,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
824,QA wrapping when sidebar is width constrained,0.46519583,Tighter spacing for top level flat list #238 (@winkerVSbecks),,0
825,Add story for ShadowBoxCTA without message text,0.63117194,Port over ShadowBoxCTA from learnstorybook.com #185 (@kylesuss),,0
826,Allow for error tooltip placement,0.60237026,includes className prop on tooltip/TooltipMessage component #211 (@D3Portillo),"Add markdown, mdx support to Highlight",0
827,Add Clipboard component,0.7276585,Add callback option for Clipboard component #198 (@kylesuss),,1
828,Remove white background on Eye image,0.66281694,TooltipNote: Increased the opacity of the background color #307 (@MichaelArestad),,0
829,Update tertiary Select variant to match new designs,0.87960935,Update tertiary Select variant to match new designs #245 (@kylesuss),,1
830,Remove more unused components and assets,0.68280524,Remove unused components #404 (@domyen),,0
831,Bump version to: 5.4.2 [skip ci],0.75016594,Bump version to: 0.0.12 #3 (@kylesuss),,1
832,Merge pull request #62 from leerob/babel-exclude-stories,0.55838317,Ignore stories in compiled output. #62 (dom@hichroma.com),Code snippets,0
833,Refactor Highlight CSS loading to avoid css-loader expectation,0.923231,Refactor Highlight CSS loading to avoid css-loader expectation #29 (@kylesuss),,1
834,Merge pull request #189 from storybookjs/fix-md-language,0.5502901,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
835,Merge pull request #193 from storybookjs/toc-styling,0.56585515,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
836,Merge pull request #407 from storybookjs/add-turbosnap-icon,0.622417,fix: icon story accessibility #28 (@jsomsanith),,0
837,Bump version to: 0.0.8 [skip ci],0.751871,Bump version to: 0.0.12 #3 (@kylesuss),,1
838,Add new button styles inspired by LearnStorybook.com,0.9280923,Add new button styles inspired by LearnStorybook.com #158 (@domyen),,1
839,Allow Highlight component to receive styling props,0.60928947,"Build out Highlight component to auto format, consolidate global code styling #80 (@kylesuss)",,0
840,Merge branch 'master' of github.com:storybookjs/design-system,0.9573226,Merge branch 'master' of github.com:storybookjs/design-system (@kylesuss),Support MDX in the Highlight component,1
841,Bump version to: 7.7.1 [skip ci],0.6623074,Bump version to: 0.0.12 #3 (@kylesuss),,0
842,remove unneccessary * selector,0.57784164,"Remove default styling for Highlight code, pre selectors, conflict with globals #88 (@kylesuss)",,0
843,Use node-version file vs nvmrc,0.41931593,upgrades && typescript migration #166 (@ndelangen),,0
844,Bump version to: 0.0.34 [skip ci],0.766638,Bump version to: 0.0.12 #3 (@kylesuss),,1
845,"Avoid React.FC, improve types and fix lint errors",0.9469571,"Avoid React.FC, improve types and fix lint errors (@ghengeveld)",,1
846,Merge pull request #210 from storybookjs/header-component,0.5850493,Update Storybook to 6.1.1 and change component organization #228 (@domyen),Port over ShadowBoxCTA from learnstorybook.com,0
847,Apply link styles to LinkWrapper (#6),0.915964,Apply link styles to LinkWrapper #6 (@kylesuss),,1
848,Bump version to: 7.9.2 [skip ci],0.70757496,Bump version to: 0.0.12 #3 (@kylesuss),,1
849,Bump version to: 5.5.4 [skip ci],0.73824376,Bump version to: 0.0.12 #3 (@kylesuss),,1
850,Merge pull request #235 from storybookjs/shorter-tag-items,0.56005347,fix: link stories accessibility #34 (@jsomsanith @domyen),,0
851,Fix deprecation warnings,0.68966806,Fix: remove console deprecated warnings #385 (@zhyd1997),,0
852,"Update Input styling to match new designs for errors, passwords",0.50471,Update tertiary Select variant to match new designs #245 (@kylesuss),,0
853,Merge pull request #160 from storybookjs/update-buttons,0.6163409,Update org name to storybookjs from storybooks #4 (@kylesuss),Export styled button from ButtonComponent,0
854,Refactor Highlight CSS loading to avoid css-loader expectation (#29),0.9528303,Refactor Highlight CSS loading to avoid css-loader expectation #29 (@kylesuss),,1
855,fix: AvatarList ellipsis in an li,0.8696633,fix: AvatarList ellipsis in an li #16 (@jsomsanith),,1
856,"Document yarn release, add .yarnrc & .eslintignore",0.8865299,"Document yarn release, add .yarnrc & .eslintignore #5 (@kylesuss)",,1
857,Fix Link containsIcon specificity,0.8698002,Fix Link containsIcon specificity #38 (@kylesuss),,1
858,Update styled-components dep,0.72614884,Update styled-components dependency #173 (@domyen),Pass top level menu state to consumers of the TOC component,1
859,Export ShadowBoxCTA,0.9230087,Export ShadowBoxCTA  (@kylesuss),,1
860,Bump version to: 7.2.5 [skip ci],0.71292245,Bump version to: 0.0.12 #3 (@kylesuss),,1
861,Remove console log in Avatar component,0.9132542,Remove console log in Avatar component #258 (@kylesuss),,1
862,Merge pull request #156 from storybookjs/downgrade-styled-components,0.5711911,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
863,Merge pull request #167 from storybookjs/dependabot/npm_and_yarn/handlebars-4.7.6,0.59870666,feat(WithTooltip): support Storybook 7 root element #394 (@yannbf),Allow classname in TOC component,0
864,Fix excludeStories typo,0.5483872,FormErrorState: make suppressErrorMessages optional with default #351 (@kylesuss),,0
865,Change grave accent to single quote,0.81818455,Change grave accents to single quotes #237 (@yhor1e),,1
866,Fix label valign,0.5672176,"Fix wrapping, overflow on Highlight component #90 (@kylesuss)",,0
867,Bump version to: 7.1.1 [skip ci],0.69427985,Bump version to: 0.0.12 #3 (@kylesuss),,0
868,Bump version to: 0.0.33 [skip ci],0.7549848,Bump version to: 0.0.12 #3 (@kylesuss),Table of Contents component,1
869,Export tooltip ListItem for consumption,0.9102733,Export tooltip ListItem for consumption #40 (@kylesuss),,1
870,Fix #262 iOS styling for stacked inputs,0.9345803,Fix #262 iOS styling for stacked inputs #263 (@domyen),,1
871,REMOVE unneded dependency && REMOVE stories from dist,0.54824615,"Revert ""Ignore stories in compiled output."" #68 (@domyen)",,0
872,Bump version to: 0.0.41 [skip ci],0.7610196,Bump version to: 0.0.12 #3 (@kylesuss),,1
873,Bump version to: 0.0.24 [skip ci],0.76164305,Bump version to: 0.0.12 #3 (@kylesuss),,1
874,Setup form component for managing common form state,0.53012097,Allow customization of form error state placement #250 (@kylesuss),,0
875,Bump version to: 0.0.13 [skip ci],0.7690023,Bump version to: 0.0.12 #3 (@kylesuss),,1
876,Add stackLevel styling && fix focus states && refine,0.5827875,Refine outline and inverse button styling for :hover and :focus states #160 (@domyen),,0
877,FIX story args for Icon,0.58604777,fix: icon story accessibility #28 (@jsomsanith),,0
878,Bump version to: 7.15.8 [skip ci],0.70296305,Bump version to: 0.0.12 #3 (@kylesuss),,1
879,Merge pull request #320 from storybookjs/amber/ch-734-pull-addonitem-from-frontpage-into-ds,0.5975979,Pulled in AddonItem component from frontpage #320 (@smithambera),,0
880,Optimized the icon sizes via SVGOMG,0.65775335,Increase size of icons in standard form elements #371 (@MichaelArestad),,0
881,Add organization type to avatar,0.8700999,Add organization type to avatar #249 (@kylesuss),,1
882,Merge pull request #238 from storybookjs/toc-list-spacing,0.5115893,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
883,Merge pull request #89 from storybookjs/fix-highlight-padding,0.5662546,fix: link stories accessibility #34 (@jsomsanith @domyen),,0
884,Update colors to improve contrast,0.7612738,Update colors in the design system to match SB 7.0 #401 (@MichaelArestad),,1
885,Updated case of two variables to match the others,0.3907153,Update tertiary Select variant to match new designs #245 (@kylesuss),,0
886,FormErrorState: make suppressErrorMessages optional with default,0.91007745,FormErrorState: make suppressErrorMessages optional with default #351 (@kylesuss),,1
887,Merge pull request #250 from storybookjs/fix-mobile-input-error,0.5035027,Update org name to storybookjs from storybooks #4 (@kylesuss),"Use 'as' prop to control button, link styles and avoid transient props",0
888,Merge pull request #361 from storybookjs/sb-upgrade,0.5728052,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
889,hardcord accepted input sizes in pixels,0.81008565,Hardcode input sizes in pixels #227 (@domyen),,1
890,Merge pull request #157 from storybookjs/bitbucket-icon,0.6101624,fix: icon story accessibility #28 (@jsomsanith),,0
891,Update trash icon to the correct icon,0.7305891,Update trash icon #370 (@MichaelArestad),,1
892,Merge pull request #380 from storybookjs/button-types,0.59130013,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
893,Ensure tertiary Selects are displayed as inline-block instead of blocks,0.9095075,Ensure tertiary Selects are displayed as inline-block instead of blocks #335 (@domyen),,1
894,Add Storybook icon,0.77828336,Add closeAlt icon from Storybook's UI  (@domyen),,1
895,Add Storybook icon to logos,0.7690439,Storybook logo icon #338 (@kylegach),Do not dynamically generate styled button component in render,1
896,Finetune horizontal nested ToC spacing,0.635841,Refine ToC and Sidebar styling #190 (@domyen),,0
897,upgraded to 5.3beta and added dependencies plugin (#125),0.92405295,upgraded to 5.3beta and added dependencies plugin #125 (@atanasster @ndelangen),,1
898,fix: Avatar accessibility,0.8639842,fix: Avatar accessibility #12 (@jsomsanith),,1
899,"Rename Form -> FormErrorState, use func as children pattern",0.5386163,FormErrorState: make suppressErrorMessages optional with default #351 (@kylesuss),,0
900,Bump version to: 3.0.0 [skip ci],0.7602862,Bump version to: 0.0.12 #3 (@kylesuss),Do not dynamically generate styled link component in render,1
901,Bump prismjs from 1.23.0 to 1.25.0,0.89631987,Bump prismjs from 1.20.0 to 1.23.0 #253 (@dependabot[bot]),,1
902,Add :checked:focus state on the checkboxes && updated stories,0.8872497,Add :checked:focus state on the checkboxes && updated stories  (@domyen),,1
903,Add lightningoff icon,0.839867,Add lightningoff icon #35 (@kylesuss),Update styled-components dependency,1
904,Merge pull request #305 from storybookjs/fix/styles-after-migration,0.545912,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
905,Change placeholder text for textarea to match input,0.4798982,"Fix Input, TextArea label font weight #33 (@kylesuss)",,0
906,fix: withTooltip accessibility,0.8160435,fix: withTooltip accessibility #47 (@jsomsanith),,1
907,Merge pull request #41 from storybookjs/jsomsanith/feat/button_wrapper,0.6242281,fix: link stories accessibility #34 (@jsomsanith @domyen),,0
908,Merge pull request #71 from storybookjs/dependabot/npm_and_yarn/eslint-utils-1.4.2,0.58155924,feat(WithTooltip): support Storybook 7 root element #394 (@yannbf),Remove recompose,0
909,Add netlify config,0.79920536,Add netlify config  (@shilman),,1
910,Bump eslint from 5.16.0 to 6.5.1,0.7152921,Bump version to: 0.0.12 #3 (@kylesuss),Thank you Kyle! 🙇,1
911,Add markup icon,0.7089435,add the outline icon #219 (@winkerVSbecks),,1
912,Merge pull request #299 from storybookjs/dependabot/npm_and_yarn/prismjs-1.25.0,0.5431155,feat(WithTooltip): support Storybook 7 root element #394 (@yannbf),,0
913,Bump version to: 6.3.0 [skip ci],0.7458403,Bump version to: 0.0.12 #3 (@kylesuss),,1
914,use Template as the naming convenction,0.529859,includes className prop on tooltip/TooltipMessage component #211 (@D3Portillo),,0
915,Fix loading avatar-list not showing in stories,0.8804377,Fix Loading AvatarList Not Showing in Stories #214 (@ahmadatallah @kylesuss),,1
916,Fix Highlight PropType error for CSS langauge,0.91427433,Fix Highlight PropType error for CSS langauge #86 (@kylesuss),,1
917,Ignore form typing,0.6108709,FormErrorState: make suppressErrorMessages optional with default #351 (@kylesuss),Add/auto ref url,0
918,Support as props in WithTooltip,0.70666677,Fix usage of mode prop in WithTooltip #140 (@kylesuss),,1
919,Bump version to: 0.0.10 [skip ci],0.7541207,Bump version to: 0.0.12 #3 (@kylesuss),,1
920,Bump version to: 1.1.2 [skip ci],0.7470092,Bump version to: 0.0.12 #3 (@kylesuss),Conflicts: package.json yarn.lock,1
921,pulled in title component from frontpage,0.66402525,Pulled in AddonsGrid-Title component from frontpage #317 (@smithambera),,0
922,Bump version to: 5.3.2 [skip ci],0.75014997,Bump version to: 0.0.12 #3 (@kylesuss),upgrades && typescript migration,1
923,Fixed component selectors by patching Emotion babel plugin,0.56560224,Select integration fixes #333 (@domyen),,0
924,Merge pull request #211 from D3Portillo/Feature/Support-className-prop-in-TooltipMessage,0.72630274,includes className prop on tooltip/TooltipMessage component #211 (@D3Portillo),,1
925,Merge pull request #311 from storybookjs/amber/ch-712-pull-addonssubheading-from-frontpage,0.5852331,Pulled in AddonsGrid-Title component from frontpage #317 (@smithambera),,0
926,Bump version to: 7.8.2 [skip ci],0.6907244,Bump version to: 0.0.12 #3 (@kylesuss),,0
927,Upgrade addon-docs to alpha.7,0.87142855,Upgrade addon-docs to alpha.7  (@michael@lab80.co),,1
928,Merge pull request #389 from storybookjs/toc-fixes,0.56414187,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
929,Add appearance to ListItem,0.7129649,Add appearance to ListItem #43 (@kylesuss),Conflicts: package.json yarn.lock,1
930,Filled in the SDS intro page (docs only),0.528018,Pull AddonsSubheading from frontpage into the DS #311 (@smithambera),Upgrade to 6.0 / Args,0
931,Bump version to: 7.7.4 [skip ci],0.69239736,Bump version to: 0.0.12 #3 (@kylesuss),,0
932,convert button,0.73402894,Export styled button from ButtonComponent #184 (@kylesuss),,1
933,Bump version to: 5.2.1 [skip ci],0.74819624,Bump version to: 0.0.12 #3 (@kylesuss),,1
934,"Fix react version, only bundle 1. Yarn matcher not working as expected.",0.575205,Fix yarn.lock  (@shilman),,0
935,convert checkbox,0.55456424,Checkbox: checkboxColor is not actually required #365 (@kylesuss),,0
936,Bump version to: 5.6.6 [skip ci],0.74105537,Bump version to: 0.0.12 #3 (@kylesuss),,1
937,Tooltip ListItem: update border to color.border,0.69782966,TooltipNote: Increased the opacity of the background color #307 (@MichaelArestad),Conflicts: yarn.lock,0
938,Revert story to keep the same behavior as master,0.52908844,"Revert ""Ignore stories in compiled output."" #68 (@domyen)",[Security] Bump handlebars from 4.4.3 to 4.7.6,0
939,remove letter spacing from muted styles,0.7840303,Remove letter spacing from Subheading muted styles #312 (@smithambera),,1
940,Fixed Input icon position that broke an animation,0.5435864,fix: Remove button jiggle #247 (@alii),,0
941,Fix error margin-left,0.51283485,"Add left, right padding back to Highlight component #89 (@kylesuss)",Bumps handlebars from 4.4.3 to 4.7.6. This update includes a security fix. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
942,Bump eslint-plugin-html from 5.0.5 to 6.0.0,0.61023015,Bump prismjs from 1.20.0 to 1.23.0 #253 (@dependabot[bot]),,0
943,Update CHANGELOG.md [skip ci],0.74953914,Update changelog  (@ghengeveld),,1
944,Bump version to: 7.12.1 [skip ci],0.70027447,Bump version to: 0.0.12 #3 (@kylesuss),,1
945,convert select,0.4139366,Update tertiary Select variant to match new designs #245 (@kylesuss),,0
946,Merge pull request #280 from storybookjs/withtooltip-visibility-change,0.67475134,Support onVisibilityChange in WithTooltip #280 (@kylesuss),,0
947,cleanup code comment,0.6453316,CLEANUP  (@ndelangen),,0
948,Merge pull request #370 from storybookjs/update/trash-icon,0.6341147,fix: icon story accessibility #28 (@jsomsanith),,0
949,Bump version to: 7.7.0 [skip ci],0.6410255,Bump version to: 0.0.12 #3 (@kylesuss),,0
950,Don't compile story files and remove emotion sourcemaps,0.89142555,Don't compile story files and remove emotion sourcemaps #358 (@tmeasday),,1
951,Merge pull request #333 from storybookjs/select-focus-color,0.5421851,Improve Select styling and fix Safari bug #331 (@domyen),,0
952,Update packages,0.65693784,Update version to 5.1.23  (susskyle@gmail.com),,0
953,"are you happy now, build?",0.40753174,Build before releasing  (@michael@lab80.co),,0
954,Remove hidden error message logic. Doesnt work where I need it,0.62705743,Allow hiding error message on Textarea (@ghengeveld),,0
955,Fix Pill input story,0.5626906,🐛  Bug Fix,,0
956,Upgrade version to 5.1.16,0.837831,Upgrade version to 5.1.16  (@kylesuss),,1
957,Bump version to: 7.0.1 [skip ci],0.69905996,Bump version to: 0.0.12 #3 (@kylesuss),,0
958,Removed old comment,0.54076004,Remove recompose #172 (@kylesuss),,0
959,Merge pull request #372 from storybookjs/update-logos,0.67072237,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
960,Merge pull request #74 from storybookjs/fix-test-scripts,0.6069445,Add StoryLinkWrapper for Storybook testing purposes  (@domyen),,0
961,Export tooltip ListItem for consumption (#40),0.9367253,Export tooltip ListItem for consumption #40 (@kylesuss),,1
962,update cardinal types,0.776822,update cardinal types #405 (@thafryer),,1
963,Added GH icon,0.58349407,add the outline icon #219 (@winkerVSbecks),"Remove keycode, reduce bundle size",0
964,Refine stories,0.53532803,Improve stories so they look nicer in SB Docs #75 (@domyen),,0
965,"Fix bug with tabbing backward, clean up callbacks",0.4936584,adjust link tabs padding #379 (@winkerVSbecks),Make border-radius more consistent,0
966,Merge pull request #173 from storybookjs/updated-styled-components,0.62978125,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
967,Bump version to: 7.8.1 [skip ci],0.6624583,Bump version to: 0.0.12 #3 (@kylesuss),,0
968,Add typography styles and a couple of missing colors to shared styles,0.8795576,Add typography styles and a couple of missing colors to shared styles #362 (@winkerVSbecks),,1
969,Bump version to: 7.15.9 [skip ci],0.7137353,Bump version to: 0.0.12 #3 (@kylesuss),Refine outline and inverse button styling for :hover and :focus states,1
970,Change last error location to left,0.4163829,Allow customization of form error state placement #250 (@kylesuss),,0
971,"Pass refs to componenent pickers for button, link",0.8411212,"Pass refs to componenent pickers for button, link #205 (@kylesuss)",,1
972,Fix clipboard logic to reset state,0.84474826,Fix clipboard logic to reset state #240 (@kylesuss),,1
973,"Revert ""Add key to each path within an icon""",0.48645177,Add unlink icon #336 (@MichaelArestad),,0
974,Fix typos in styling,0.61588216,Add typography styles and a couple of missing colors to shared styles #362 (@winkerVSbecks),,0
