Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
1714,[macOS] Capture installer log on upgrade failure,0.6827276,Initial Mac upgrade functionality,,0
1715,Mac dtruss: Fixes tracing of execve() syscall,0.40137,Initial Mac platform native notifications,Add functional tests for LsTree parsing issue,0
1716,Merge pull request #939: Fix credential interactions,0.69153285,- Fixed several incorrect interactions with credentials,,0
1717,Update docs/troubleshooting.md,0.64615023,- Other bug fixes,,0
1718,Merge pull request #1487: Use the full path to GVFS.Hooks executable in the hook configuration,0.5479026,1678: BuildGVFSForWindows.bat: use nuget on PATH when possible,,0
1719,Merge pull request #1429 from pmj/mac-kext-182-block-offline-empty-file-access,0.4416864,- Fixed an issue on Mac where files were not being hydrated when signed as part of a build,,0
1720,Mac kext: Whitespace fix (code formatting),0.4437712,- Fixed an issue on Mac where files were not being hydrated when signed as part of a build,"We need EpochConverter to talk to the cache servers, and we are adding more dependencies on it with the maintenance steps. Add unit-level tests to ensure it is working correctly.",0
1721,Merge pull request #1755 from ldennington/update-metadata,0.49773365,Pull Requests,,0
1722,Merge pull request #272 Recursively expand directories before delete and enable folder rename functional tests,0.4664357,Git commands are now allowed to delete an empty directory,Remove parameterization from GitBlockCommandsTests,0
1723,Update GvFlt_EULA.docx to markdown format,0.52486944,1683: GVFS.SignFiles.csproj: include more DLLs for signing,Mac: Cleanup while investigating converting files to full,0
1724,Merge pull request #686 from nickgra/DiagnoseKextLogs,0.46367988,1732: Use one NuGet feed,"We need EpochConverter to talk to the cache servers, and we are adding more dependencies on it with the maintenance steps. Add unit-level tests to ensure it is working correctly.",0
1725,Fix GVFS.FunctionalTests.Windows so that they can be run from the IDE,0.6491295,Instructions for installing and using GVFS are available at https://github.com/Microsoft/GVFS,"Includes changes from microsoft/git PR 94 to fix a perf regression in builtin rebase. Re-enables builtin rebase by default. The performance regression was from an extra index read/write. With the fix, we save two seconds from before in our perf tests.",0
1726,Clean up NUnit source parameterization,0.45100218,Improves the rate of .gvfsCache cleanup.,,0
1727,Mac ProjFS kext testing: Use modern mock vnode creation API,0.58784544,1697: Fix functional tests to skip around ProjFS issue,,0
1728,use RepoBackingRoot as needed in functional tests,0.5447186,1652: RepoRegistry: ignore non-existent repos,Update the GitBlockCommandsTests,0
1729,Merge pull request #684 from Adding dry-run and no-verify,0.5084533,Pull Requests,,0
1730,Rename TryFetchAndLogKextHealthData and StartKextHealthDataPolling to more appropriate names,0.40481135,"The merge strategy default is changed from recursive to ort which should present significant performance improvements for commands such as git merge, git rebase, and git cherry-pick. Huge thanks to external contributor @newren for creating this new merge strategy!",Simplify and remove duplicate test cases for checking that unsupported git commands are blocked in VFSForGit repos. Signed-off-by: Ben Peart benpeart@microsoft.com,0
1731,Added experimental tag and status message,0.50920343,1741: Fix winget tag specification,stop blocking unsupported git commands,0
1732,Fallback to slow method of getting process,0.47767597,- Multi-threaded index reads will improve load time of large .git/index,Enable reset.quiet optimization in VFSForGit repos,0
1733,Recursively expand directories before rename and enable folder rename functional tests,0.4938164,Adds additional logging for folder and file placeholder creation.,"Now that git has learned to block unsupported commands on VFS4G repos, we can remove that logic from the pre-command hook. Signed-off-by: Ben Peart benpeart@microsoft.com",0
1734,Additional cleanup for PR feedback,0.54709053,Improves the rate of .gvfsCache cleanup.,Update VFSForGit to use git build v2.20.0.vfs.1.1 that contains fixes for bad interactions between reset.quiet and the post-indexchanged hook. Set the reset.quiet setting in GVFSVerb:TrySetRequiredGitConfigSettings and ControlGitRepo:Initialize to take advantage of the performance improvements to 'git reset' in 2.20.0. Signed-off-by: Ben Peart benpeart@microsoft.com,0
1735,Catch exceptions when trying to set Visual Studio registry key,0.41137627,- Fixed several incorrect interactions with credentials,,0
1736,GitHubUpgrader: use common installation ID for log files,0.5990847,- Built-in git rebase is on by default.,Includes v2.20.0.windows.1. It also disables reset.quiet (correctness issue) and rebase.useBuiltin (performance issue).,0
1737,use DirectorySeparatorChar in repair job messages,0.41796267,- Other bug fixes,,0
1738,Fix build break on Windows,0.5277876,- Other bug fixes,,0
1739,Adding --files-list option to PrefetchVerb. Allowing ot specify &1 for reading from stdin,0.5687468,- gvfs prefetch learned how to take --files-list.,,0
1740,Readme: delete reference to Mac version,0.7028061,1703: Delete all macOS projects,,1
1741,WindowsGitHooksInstaller: allow configuring hooks in local git config,0.5985259,Includes Git for Windows 2.30.0.,Update gitignore for new TestResult.xml filenames,0
1742,"""winget install microsoft-git"" finds entries in msstore",0.48817444,Includes Git for Windows 2.30.0.,,0
1743,minor path comparison fixup in ProductUpgrader,0.95862675,1685: minor path comparison fixup in ProductUpgrader,,1
1744,LibGit2RepoInvoker: cleanups from feedback,0.5199519,1717 [HOTFIX] Update Git to remove ODB string check,,0
1745,GVFS.props: make path markers more consistent,0.62678903,- We have improved how GVFS handles enlistments in junctions and mapped to a drive letter.,,0
1746,Add comments why and how we are using the HashSet of all placeholders for folder reexpansion,0.62576675,Adds additional logging for folder and file placeholder creation.,Pass ITracer to background process launching to log errors,0
1747,FAQ: add discussion of macOS and Scalar,0.5589808,Initial Mac upgrade functionality,Mac: Skip vnode operations that have the KAUTH_VNODE_ACCESS bit set,0
1748,Merge pull request #772 from Rephrase ProjFS error messaging,0.5470662,1697: Fix functional tests to skip around ProjFS issue,,0
1749,Set the auth cache TTL to 0 when registering a virtualization root,0.5257,- Fix backoff on cache server size endpoint 404.,,0
1750,Merge pull request #460 from nickgra/deletePATInPrep,0.51541185,Pull Requests,Allow core.filemode to be configured by platform,0
1751,Merge pull request #466: Add Scripts/Mac/CI/CreateBuildDrop.sh,0.5222393,Pull Requests,,0
1752,Simplify checking the newly created files and removing from modified paths,0.5480536,Adds additional logging for folder and file placeholder creation.,,0
1753,Mac kext: Rework TrySendRequestAndWaitForResponse shutdown/error handling,0.49897873,- Fixed an issue on Mac where files were not being hydrated when signed as part of a build,,0
1754,Cleanup,0.6473231,Improves the rate of .gvfsCache cleanup.,Use GetProcessById if OpenProcess handle is invalid,0
1755,Centralize spcial Mac paths in InitializeEnviroment.sh,0.5407541,1744: Overhaul build and project systems and drop Mac/POSIX code,,0
1756,Error handling and comment when creating the placeholder on Mac when included,0.4379118,- Fixed an issue on Mac where files were not being hydrated when signed as part of a build,,0
1757,Merge pull request #437 from jeschu1/virtualrepoready,0.6147685,Pull Requests,,0
1758,build: fix the build error related to dotnet core version,0.49236697,1741: Fix winget tag specification,,0
1759,build: migrate GVFS.Service project,0.64641744,- VFS for Git will performance maintenance in the background. This release will pack loose objects in .gvfsCache into packfiles. ,,0
1760,Enable the ORT strategy in the control repo,0.5409345,"The merge strategy default is changed from recursive to ort which should present significant performance improvements for commands such as git merge, git rebase, and git cherry-pick. Huge thanks to external contributor @newren for creating this new merge strategy!",,0
1761,Update dehydrate folder tests,0.46727222,- No-op gvfs prefetch --hydrate performance is dramatically improved,"When pre-checks fail, service was not cleaning up the upgrade downloads directory. This issue was caught by FT in CI build nodes, which don't have ProjFS inboxed causing pre-check to fail. Updated service to do the cleanup even when pre-check or download tasks fail.",0
1762,RepoRegistry: ignore non-existent repos,0.88898116,1652: RepoRegistry: ignore non-existent repos,,1
1763,Use GIT_QUIET to make tests more robust,0.5596112,"The .vfs. versions of Git were bundling old packages from git-for-windows/build-extra, so they included versions with known security flaws. None of these had known problems in use with Git, but other software or scripts might use those packages, so it is safest to update them.",,0
1764,Platform native notifications,0.8064215,Initial Mac platform native notifications,,1
1765,Don't build GVFS.PostIndexChangedHook.Windows on Mac,0.58843255,1678: BuildGVFSForWindows.bat: use nuget on PATH when possible,,0
1766,Fix StyleCop issue,0.52263546,- Other bug fixes," - When writing out a file, use the truncate flag so we don't overwrite the existing file and leave existing content if the new data size is shorter than the previous  - When comparing the index generated by FastFetch with an index created by 'git status' via 'ls-files --debug', remove the lines that contain dev, ino, uid and gid. We set these to 0 when writing out the index in FastFetch, which historically worked fine on Windows, but MacOS will set these to a proper, non 0 value when writing out the Index.",0
1767,Merge pull request #585: Clean up some Mac TODOs,0.5892439,1703: Delete all macOS projects,,0
1768,Merge pull request #578 Fix bad test by fixing maintenance step lock string,0.51425517,- Other bug fixes,,0
1769,Incorporating suggestions from test feedback.,0.49819583,"Other bug fixes, engineering improvements, and test reliability fixes.",separate the FileSystemVirtualizer (which requires a reference to GVFS.Virtualization) from the PlatformLoader.,0
1770,"Reduce scope of changes to be specific to PreDelete, update MirrorProvider",0.52156174,1746: Delete custom upgrader,Notably: * Move to a class for tracking the tuple of Path and Mode * Reduce amount of duplicated test code in cleaning up after functional tests,0
1771,Add test that adds untracked file in new folder 2 levels deep,0.53136224,Adds additional logging for folder and file placeholder creation.,,0
1772,Mac ProjFS Kext: Minor macro tweak,0.5541655,- Better errors around ProjFS installation issues.,,0
1773,Update the upgrader tests,0.6547535,"Other bug fixes, engineering improvements, and test reliability fixes.",,0
1774,Select installation of VS that can build the project on Windows.,0.5500536,1678: BuildGVFSForWindows.bat: use nuget on PATH when possible,FastFetch from .NET Framework projects,0
1775,Merge pull request #861 from No telemetry for non-elevated upgrade,0.4583638,Pull Requests,"RestorePacakges.bat, we only restored two of our .NET Standard projects. We should restore the entire .sln with .NET Core's dotnet command and pass in the correct package directory as we do on MacOS. Before these changes, .NET Core/Standard projects would have their packages restored into the user's home folder/.nuget. Since FastFetch was .NET Framework up until now, we never had issues with LibGit2Sharp not being present.",0
1776,Merge pull request #1186 from Halterer/ReadmeUpdate,0.54729855,Pull Requests,functions.,0
1777,Don't use .NET Core specific Remove,0.45766917,1746: Delete custom upgrader,"When pre-checks fail, service was not cleaning up the upgrade downloads directory. This issue was caught by FT in build nodes, which don't have ProjFS inboxed causing pre-check to fail. Also incorporated review comments - renamed EmptyDownloadDirectory to CleanupDownloadDirectory.",0
1778,Merge pull request #1074: Separate LocalStorageRoot from WorkingDirectoryRoot,0.5188135,Pull Requests,,0
1779,Update Git to include v2.26.1,0.93408215,1660: Update Git to include v2.26.2,Move to Roslyn-based StyleCopAnalyzer,1
1780,Add check for existing pipe and better error messaging,0.49415222,- Disable commit-graph verify for performance concerns,PR feedback,0
1781,Updates for IWriteBuffer and new ProjFS Feed,0.5928266,- Improved reliability of how the installer upgrades from non-inboxed to inboxed ProjFS.,,0
1782,Use 'git_repository_free' instead of 'git_tree_free',0.5994088,Includes Git v2.27.0,,0
1783,"Give an error message on CLI when the kext is not loaded, rather than just failing to connect to the mount process",0.5366144,- Fixed a bug that would cause VFS for Git mount process to shut down if it receives out-of-order ProjFS callbacks.,,0
1784,Little changes from PR Feedback,0.5472151,General improvements:,,0
1785,Update GVFS/GVFS.Installer.Windows/Setup.iss,0.75806075,Instructions for installing and using GVFS are available at https://github.com/Microsoft/GVFS,"Add the recommended StyleCop component as a Roslyn analyzer. This version of StyleCop has a couple of benefits over the msbuild version:   In addition to compile time checks, it will check for issues as you    type.   This version is supported in .NET Core and Standard projects   This version is being maintanied   This change attempted to preserve the existing rules for this project, but there are some differences in behavior between the new and legacy versions of StyleCop. I added the StyleCop Analyzer with the default configuration and went through the list of violations. For rules that we never followed, I added exceptions to GVFS.ruleset. For violations of rules that looked like they should have been flagged, I went and made code changes to fix the violation. The custom ruleset (GVFS.ruleset) does not include any of the basic rules for static code analysis. Statis code analysis had to be performed manually, and does not apply to .NET Core or Standard projects. As these rules appeared to not be widely used previously (we did not manually run static code analysis), and does not apply to the newer version of the framework, I decided to not keep them.",1
1786,Temporary fix: look up vnode path earlier in callback,0.5448197,"- VFS for Git will prefetch commits and trees from a cache server in the background on a schedule, to improve the speed of user-initiated fetches, pulls, and pushes",,0
1787,sparse: don't warn about dirty files inside the sparse set,0.48766372,A case where FastFetch would not download a small number of files has been fixed.,,0
1788,Add comments for more information,0.44051886,New Features:,,0
1789,GitHooksLoader: move under GVFS dir and migrate proj,0.65906143,- VFS for Git will performance maintenance in the background. This release will pack loose objects in .gvfsCache into packfiles. ,,0
1790,Configure installer to install PrjFSKextLogDaemon,0.57135,- Better errors around ProjFS installation issues.,"GVFS.Service does its periodic upgrade check. When it finds that the current version is up-to-date, it deletes the previously downloaded releases. In between the user may see reminder messaging while running git commands. User manually runs gvfs upgrade. When gvfs cli finds that the current version is up-to-date it deletes the un-needed release downloads. User would no longer see reminders.",0
1791,Mac ProjFS kext: Denies write access to empty files in offline root,0.526745,- Fixed a bug that would cause VFS for Git mount process to shut down if it receives out-of-order ProjFS callbacks.,"Mac kext: This change adds an array of buckets for timing ranges to each perf counter, which allows us to create a histogram and visualise the distribution of samples.",0
1792,Merge pull request #301 from jeschu1/add_config,0.54175466,Pull Requests,,0
1793,Use legacy rebase,0.5258597,1652: RepoRegistry: ignore non-existent repos,Fix issue building VFS for Git inside of Visual Studio,0
1794,Add sparse option for set and file,0.4658914,Adds additional logging for folder and file placeholder creation.,The code for the existing integer base-2 logarithm calculation wasn’t entirely clear to follow. Moving it to an appropriately named helper function with a comment for explanation should help with that.,0
1795,Merge pull request #1131: PostFetchStep: delete and rewrite commit-graph on write error,0.64744794,1647: Fix commit-graph expiration,,0
1796,Merge pull request #417: Fix nuget repositoryPath to work on all platforms,0.48053843,1732: Use one NuGet feed,"When building inside of Visual Studio, the application manifest for GVFS.Service.exe.manifest is not created correctly in GVFS.PreBuild.csproj. It appears the cause of this issue is that you cannot use Item metadata from an ItemDefinitionGroup: Item metadata from an ItemGroup is not useful in an   ItemDefinitionGroup metadata declaration because ItemDefinitionGroup   elements are processed before ItemGroup elements. https://docs.microsoft.com/en-us/visualstudio/msbuild/item-definitions?view=vs-2017",0
1797,Remove unneeded code to strip dev/ino/uid/gid from 'git ls-files --debug' code,0.558788,Git commands are now allowed to delete an empty directory,,0
1798,Merge pull request #639 from nickgra/VSIDEFix,0.5158168,Pull Requests,,0
1799,Parent dehydrated means cannot create placeholder for child,0.28347734,- No-op gvfs prefetch --hydrate performance is dramatically improved,,0
1800,Merge pull request #1123 from github/refactor-posix-mac-filesystem,0.4929511,"- Upgraded to Git 2.19. This version brings with it improvements to unpack_trees to speed up checkout, merge, reset, and rebase.",,0
1801,Remove isMountComplete check,0.5178646,1674: Config: disable status.submoduleSummary,"Each time interval sample is now placed into one of the buckets in the PrjFSPerfCounterResult. The buckets represent log2-scale ranges of interval times. In the log output, the buckets are turned into a Unicode bar chart histogram to visualise the distribution of runtimes.",0
1802,Mac kext unit testing: Adds mock vnode recycling & test based on it.,0.43794715,Initial Mac upgrade functionality,If a struct argument to an IOUserClient external method grows too large (typically >= 8KiB) the argument will be passed along as a memory descriptor. This change handles that case for  exporting the perf tracing data structure to user space.,0
1803,Setting the git config autoRefreshIndex to true,0.6728004,- Built-in git rebase is on by default.,,0
1804,Allow non-elevated writes in the upgrader logs directory,0.5352087,See the full change log,,0
1805,ProjectedFSLib: do not copy into GVFS.Platform.Windows output dir,0.6094583,Switched over to use the Windows Projected File System (ProjFS) optional feature on RS4 and later. ProjFS is the new name for the GvFlt driver and its associated user mode library.,,0
1806,Merge pull request #679 from pmj/new-xcodeproj-deployment-target,0.45042136,Pull Requests,,0
1807,Merge pull request #1157: GitProcess: Enable lower ProcessPriorityClass,0.52054596,"- VFS for Git will prefetch commits and trees from a cache server in the background on a schedule, to improve the speed of user-initiated fetches, pulls, and pushes",,0
1808,Include panic logs for vfs in diagnose,0.6240351,- Added better diagnostic info in the GVFS logs when there are network errors,,0
1809,Update to use a blocking queue ,0.51592714,- We have moved MIDX computation to a post-fetch thread. This should save blocking time per prefetch that downloads a packfile from the cache server.,,0
1810,Move folder refresh into sparse verb,0.5206582,1689: Make delete docs more verbose,"I saw a broken unit test build in #581, but it wasn't due to a change there. It was due to an incorrect handling of a null member in GitMaintenanceQueue and how it returned true if the blocking collection was null. If the timing is just right, that value wasn't null and the output was false. Fix this by doing the right thing: return false when the collection is null, and change the test to expect this.",0
1811,Merge pull request #734 from jeschu1/bug_for_missing_file,0.5088142,Pull Requests,Fix config lookup,0
1812,Merge pull request #270. Mac: Fix missing files due to auth cache,0.5755481,- Gracefully handle a missing shared object cache pack directory.,,0
1813,Extract the logic to schedule post-prefetch job to its own function.,0.4450459,- We have moved MIDX computation to a post-fetch thread. This should save blocking time per prefetch that downloads a packfile from the cache server.,,0
1814,Add git status porcelain method to the GitProcess class,0.6892309,Includes Git v2.27.0,,0
1815,Add test coverage for UseMainForkIfNamedStream,0.45512453,1697: Fix functional tests to skip around ProjFS issue,,0
1816,Refactor to use a common authentication method,0.66761863,  - Now approves credentials on authentication success,,0
1817,Check to make sure tombstone folder entry is removed from placeholder file,0.5070205,Adds additional logging for folder and file placeholder creation.,,0
1818,Check CanRead before constructing StreamReader,0.41050467,- Disable commit-graph verify for performance concerns,,0
1819,Improve error handling and add functional test,0.63039577,"Other bug fixes, engineering improvements, and test reliability fixes.",The prjfs-log tool on the Mac now can handle kext unload and reload by registering for service matching notifications.,0
1820,Merge pull request #710 from jamill/file_system,0.5033536,Pull Requests,This change in the Mac kext prevents I/O errors that were caused by erroneously operating on named file stream vnodes in the fileop handler. We now operate on the underlying real file's vnode instead.,0
1821,use platform-specific property for case matching,0.31228888,1685: minor path comparison fixup in ProductUpgrader,Some bug fixes following a security-focused review of the code:  Stricter thread safety in our user client classes. Hardening GetRelativePath() against edge cases and removing an easy-to-provoke assert() and thus KP in it. Simplified some old logging code with equivalent helper macros we have since added.,0
1822,Merge pull request #662 Update Git to include multi-pack-index expire fix and trace2 v3,0.6003623,1733: Update Git to include 2.31.1,,0
1823,Remove platform specific help text for clone verb,0.56266224,1689: Make delete docs more verbose,,0
1824,Merge pull request #343: Fix handling of multiple sequential messages,0.59932184,Pull Requests,"When redirecting output to a file, this avoids buffered messages going missing.",0
1825,Merge pull request #627 from jamill/git_for_vs2019,0.5960952,Pull Requests,"Instead of searching for the PrjFS IOKit service once on startup, prjfs-log now registers for matching notifications. This means that if there is no PrjFS service running (the kext isn't loaded), it will sit and wait for it to turn up. Likewise, if the kext is unloaded, the logging infrastructure for that instance is cleanly torn down. The notification system continues to look out for new instances of the service, so when the kext is reloaded, logging immediately resumes. New messages are logged to indicate starting/stopping logging kext messages from a specific instance of the service.",0
1826,Fix bad test by fixing maintenance step lock string,0.61461973,Other bug fixes for reliability,"This removes the currently-unused functionality for releasing the incoming vnode if necessary, and makes the putVnodeWhenDone parameter a true output (as documented) by always updating its value.",0
1827,Merge pull request #1323 Dehydrate folders,0.5105141,Pull Requests," Named file streams are not files themselves do not have file attributes, so attempting to do so on that type of vnode will fail. In the vnode listener, we've already been checking for this edge case, but the fileop handler thus far has not checked for file forks, and we were getting errors in the KAUTH_FILEOP_CLOSE events. This change moves the named stream check logic into a helper function which we can use from both vnode and fileop handlers. As this affects whether vnodes need to be released, I've unified the logic for this across the entire fileop handler. Named forks can’t be renamed or hard linked, so we don’t expect to get those events for such vnodes, and we don’t need to defend against that case there.",0
1828,Merge pull request #724 Fix removal from modified paths when path should not be removed,0.48031843,Pull Requests,"The test PrefetchVerbWithoutSharedCacheTests.PrefetchCommitsToEmptyCache() only runs with the full test suite, not the PR test suite. This was not run during #493, and hence broke the CI build immediately after. The fix is a simple constant string change.",0
1829,Merge pull request #917: PrjFs: use builtins for detecting overflow to protect memory allocations,0.5345758,"A background task will now compress and deduplicate the pack-file data in the shared object cache, resulting in more sustainable disk usage",,0
1830,Mac kext: user client thread safety improvements,0.50969875,Initial Mac platform native notifications,Add Version to Heartbeat,0
1831,Handle corrupt objects on Mac,0.53767157,1703: Delete all macOS projects,Update git settings to enable optimizations in git 2.20,0
1832,PR Feedback: Move create method to PhysicalFileSystem and add comments,0.45219076,1744: Overhaul build and project systems and drop Mac/POSIX code,"git 2.20 has some optimizations that will significantly help performance in GVFS repros.  Turn these options on by default in gvfs repros: Set 'checkout.optimizeNewBranch=true' to enable optimized 'checkout -b' Set 'index.threads=true' to enable multi-threaded index reads Set 'reset.quiet=true' to speed up 'git reset "" The associated patches in git are: commit fa655d8411cc2d7ffcf898e53a1493c737d7de68 Author: Ben Peart Ben.Peart@microsoft.com checkout: optimize ""git checkout -b <new_branch>""  commit 2a9dedef2ef76916be4a314a7e739f253eaf05db Author: Jonathan Nieder jrnieder@gmail.com index: make index.threads=true enable ieot and eoie  commit 4c3abd0551d8ff1c280de2bc53d6a7657b053d33 Author: Ben Peart benpeart@microsoft.com reset: add new reset.quiet config setting  Signed-off-by: Ben Peart benpeart@microsoft.com",0
1833,Add Full Coverage for HandleVnodeOperation,0.4842705,1734: Adding winget workflow,"The post-fetch job and background prefetch features used different mechanisms to run in the background. Let's unify these as much as possible, and create a framework for more background actions to happen with minimal interruption. Most of the logic happens in GitMaintenanceStep, which does the following:  Takes a new ""object cache lock"" to prevent other cleanup steps from running. This can be ignored for user-initiated prefetches (by setting RequireCacheLock to false). The RunGitCommand method safely runs an action on a GitProcess, allowing that process to be halted by the Stop() method.  The actions in these cleanup steps are best-effort: if we can't get the object cache lock, then we don't run the step. Reoccurring cleanup steps are initiated by the GitMaintenanceScheduler. This is currently only the background prefetch step. The GitMaintenanceQueue receives cleanup steps and runs them in a background thread until the queue is empty (or receives a Stop() request). It is responsible for checking if the filesystem is ready for the cleanup actions.",0
1834,ProductUpgrader: inject ICredentialStore dependency,0.50305533,1685: minor path comparison fixup in ProductUpgrader,,0
1835,PR Feedback: Remove explicit std namespace usage,0.38692582,1689: Make delete docs more verbose,,0
1836,add note re unused git.cmd script on POSIX systems,0.5505979,- Consume new GCM to fix git credential erase behavior,This is helpful for diagnostic purposes.,0
1837,Add functional test to make sure possible tombstones are removed,0.396428,- Disable commit-graph verify for performance concerns,"Instead of storing the user-provided path with each virtualization root, obtain the path via vn_getpath() once we have the root vnode. This should resolve any discrepancies between the root path and paths to files within the root, which will be obtained using vn_getpath() too.",0
1838,Merge pull request #1642: Update Git to v2.26.0,0.69721746,1663: Update Git to v2.27.0," Message response type is an unvalidated integer, so we should log if it’s out of range. Replaces an instance of logging which explicitly gets a vnode path using vn_getpath() with the KextLog_FileInfo() macro created for that purpose. Also uses the macro for a similar code path where the path would be useful but was previously not logged.",0
1839,Remove Placeholder after calling PreDelete,0.45058143,1689: Make delete docs more verbose,"It is possible that the GetRelativePath() function is called with a root path that is not actually a parent path of the absolute path. As this would lead to a buffer overrun if the root path was longer than the absolute path, we had an assert “defending” against that case. As it’s currently possible to provoke this case from user space, the assert is not a great defence as asserts will KP, so this is a potential DoS vulnerability. Even if the lengths aren’t a security issue, returning “te/path” as the result of GetRelativePath() called with “/an/absolute/path” and a root of “/some/path” doesn’t really make any sense. This change makes the length sanity check “soft” (return nullptr) and checks whether root really is a true parent of path. This includes detecting that “/an/a” is not in fact a parent of “/an/absolute/path” although it is a string prefix of it.",0
1840,Mac kext: Small change to UseMainForkIfNamedStream helper,0.5088892,Initial Mac platform native notifications,,0
1841,Use bounded-size blocking collection,0.39616263,"A background task will now compress and deduplicate the pack-file data in the shared object cache, resulting in more sustainable disk usage",,0
1842,Make GitMaintenanceScheduler a bit more generic,0.65506756,This includes the Git Credential Manager Core v2.0.394.50751.,,0
1843,"Switching to HashSet for the list of files to be prefetched to improve performance, when the list is long",0.6075217,- Multi-threaded index reads will improve load time of large .git/index,,0
1844,Mac kext: Obtain canonical path for virtualization root on registration,0.41306493,1679: BuildGVFSForWindows.bat: use nuget on PATH,Mac: Kill any git/gvfs processes when cleaning up after Functional Tests,0
1845,Windows build: Only consider dev 15 build tooling,0.5464323,1678: BuildGVFSForWindows.bat: use nuget on PATH when possible,,0
1846,Rename addToUpdatePlaceholders,0.4859819,1674: Config: disable status.submoduleSummary,TelemetryKey -> Area Extra metadata checks InProcessMount only knows about scheduler Use CompleteAdding() String and method style cleanups,0
1847,Review git settings used in GVFSVerb,0.766345,"Many other reliability improvements in interactions between GVFS and the file system, and between GVFS and git",Allow multiple internal mount parameters,1
1848,Mac: Add mdworker_shared to the IsFileSystemCrawler block list,0.5004297,1734: Adding winget workflow,,0
1849,Merge pull request #478: Better git config handling when warnings are present.,0.6345617,- Updated Git for a security issue.,,0
1850,Fix warning that breaks Release build,0.5991863,Bug Fix: Fixes a bug with gvfs upgrade that causes versions v1.0.20112.1 from upgrading from private feeds.,Post index changed hook,0
1851,Register for HardLinkCreated on Windows,0.5073467,1683: GVFS.SignFiles.csproj: include more DLLs for signing,,0
1852,Merge pull request #1605 HandleDehydrateFolders: update index using reset,0.5069964,- Fixed an issue where some concurrent updates to the placeholder database would fail,,0
1853,More grammar resolutions,0.50359064,General Improvments,,0
1854,Merge pull request #657 GitMaintenanceScheduler: Remove PackfileMaintenanceStep,0.5580794,"- Upgraded to Git 2.19. This version brings with it improvements to unpack_trees to speed up checkout, merge, reset, and rebase.",,0
1855,"Adding log messages, when certificate, or its password",0.51081586,  - Now approves credentials on authentication success,,0
1856,Merge pull request #154 from nickgra/java8Fix,0.4615299,Pull Requests,,0
1857,Merge pull request #1322 from jamill/generate_mac_upgrader_nuspec,0.5346171,Pull Requests,,0
1858,Pass a TextWriter to TryLoad of the driver,0.39391553,1734: Adding winget workflow,,0
1859,Log when a listener has recovered and remove from the failed list,0.47066325,1652: RepoRegistry: ignore non-existent repos,,0
1860,Trim down the list of macros and allow running specific functional tests,0.42473492,"Other bug fixes, engineering improvements, and test reliability fixes.",,0
1861,sparse: split PathCoveredBySparseFolders into two methods,0.49863175,1685: minor path comparison fixup in ProductUpgrader,,0
1862,Fix broken tests,0.66676533,"Other bug fixes, engineering improvements, and test reliability fixes.",,0
1863,Check modified paths for path before adding to newly created list,0.4496757,1685: minor path comparison fixup in ProductUpgrader,,0
1864,"Mac kext: When using a file's inode for messaging provider, use linkid, not fileid",0.40867308,- Fixed an issue on Mac where files were not being hydrated when signed as part of a build,,0
1865,BuildGVFSForWindows.bat: use nuget on PATH when possible,0.96751046,1678: BuildGVFSForWindows.bat: use nuget on PATH when possible,,1
1866,Update winget link to a reference winget-cli repo.,0.6695062,1741: Fix winget tag specification,,0
1867,Unit Test Refactoring (#1302),0.56776106,"Other bug fixes, engineering improvements, and test reliability fixes.",,0
1868,Merge pull request #532 from jeschu1/startedbytelemetry2,0.5676762,Pull Requests,,0
1869,Set httpStatus to 200 in the success case,0.4699483,- Fix backoff on cache server size endpoint 404.,,0
1870,Add contributing guidelines to VFSForGit repo,0.6927061,- A couple of fixes for using VS Code on top of VFS for Git.,,0
1871,Merge pull request #493: Refactor post-fetch job and background prefetch into GitMaintenanceSteps,0.6146766,"- VFS for Git will prefetch commits and trees from a cache server in the background on a schedule, to improve the speed of user-initiated fetches, pulls, and pushes",,0
1872,Merge pull request #307: Fix a flaky test involving the background prefetch thread ,0.5470232,1674: Config: disable status.submoduleSummary,,0
1873,use generic path comparisons in latest path checks,0.61170936,1685: minor path comparison fixup in ProductUpgrader,,0
1874,Rollback placeholders and modified paths when there is an exception,0.4069885,1672: ProductUpgrader: be extra careful about a copy loop,,0
1875,Merge pull request #616 Update Git to include sparse push algorithm,0.643203,"* Added a git config setting to disable the calculations for detecting force pushes during 'git fetch' and 'git pull'. That calculation can take 10's of seconds on a large graph, and users can now opt out of it.",,0
1876,Add more time for disposal,0.4943349,1745: do not exit early if no blobs found for a period when prefetching,Update git version to 2.19.1.gvfs.1.7.g43ac102,0
1877,Mac kext: Fixes some virtualization root bugs found by unit testing,0.52219325,- Multiple mount process reliability bugs have been squashed.,,0
1878,LibGit2RepoInvoker: Test a real SHA1 when initializing,0.4480479,1726: Config: commitGraph.generationVersion=1,,0
1879,Merge pull request #740 from mjcheetham/disable-daemon-listener,0.48092127,Pull Requests,Add DiskInfo to HeartBeat,0
1880,MacPlatform: implement isServiceInstalledAndRunning,0.5023204,1744: Overhaul build and project systems and drop Mac/POSIX code,,0
1881,Merge pull request #820 from pmj/mac-kextlog-levels,0.50616586,Pull Requests,,0
